,Device_type,Device_ID,Device_brand,Device_model,Manufacture_Date,Allocation_Date,device_in_use,water_damage,device_responsive,battery_health,Usage(hrs),Latency(ms)
6079,Smart Phone,00864534,Blackberry,Leap,2018-04-02,2021-08-09,No,No,No,Average,6.1,Average
6080,Laptop,32022964,Lenovo,Ideapad,2020-01-25,2021-06-06,No,No,No,Good,15.1,Good
6081,Smart Phone,40261003,Samsung,Galaxy A8s,2018-12-06,2021-05-16,No,No,No,Poor,3.29,Poor
6082,Smart Phone,82655327,Blackberry,Passport,2016-12-06,2021-04-07,Yes,No,Yes,Average,7.62,Average
6083,Feature Phone,40194295,Nokia,8000,2018-05-25,2021-07-03,Yes,No,Yes,Poor,2.34,Poor
6084,Laptop,96341094,Dell,Inspiron,2016-02-24,2021-04-01,No,No,Yes,Average,9.42,Average
6085,Feature Phone,43737871,Samsung,125,2016-09-12,2021-01-27,Yes,Yes,Yes,Poor,2.32,Poor
6086,Feature Phone,10277546,Nokia,225,2016-08-07,2021-01-06,No,Yes,No,Average,8.5,Average
6087,Feature Phone,28908487,Samsung,8000,2015-03-14,2021-07-17,Yes,No,Yes,Poor,3.8,Poor
6088,Smart Phone,97141174,Oppo,Neo,2017-06-11,2021-02-05,No,No,Yes,Good,19.56,Good
6089,Laptop,49389395,Apple,ProBook,2016-03-15,2021-04-19,No,Yes,Yes,Good,15.29,Good
6090,Smart Phone,64066646,Blackberry,Q5,2017-12-31,2021-05-31,Yes,No,Yes,Average,8.42,Average
6091,Laptop,63167276,HP,Probook,2015-06-17,2021-01-27,No,Yes,No,Average,8.4,Average
6092,Feature Phone,67012787,Nokia,225,2017-06-03,2021-07-08,No,Yes,Yes,Average,6.2,Average
6093,Laptop,06181055,Lenovo,Ideapad,2016-07-04,2021-03-24,No,Yes,No,Poor,2.9,Poor
6094,Feature Phone,52780431,Nokia,225,2020-03-12,2021-03-12,No,No,No,Poor,1.1,Poor
6095,Laptop,08092939,Apple,MacBook,2018-11-27,2021-05-26,No,Yes,No,Poor,1.68,Poor
6096,Laptop,68355470,Dell,Vostro,2015-06-17,2021-08-07,No,Yes,No,Good,14.11,Good
6097,Smart Phone,27880753,Samsung,Galaxy Note 9,2017-02-20,2021-06-08,No,No,No,Average,9.66,Average
6098,Laptop,18731934,HP,Pavilion,2015-12-02,2021-05-03,No,Yes,No,Poor,2.48,Poor
6099,Feature Phone,81061884,Samsung,5310,2020-04-10,2021-03-08,No,No,No,Poor,3.26,Poor
6100,Smart Phone,65644751,Nokia,X10,2018-07-14,2021-05-24,No,No,No,Good,18.74,Good
6101,Feature Phone,21245336,Nokia,5310,2016-01-08,2021-05-27,No,Yes,Yes,Average,6.54,Average
6102,Laptop,44367534,Lenovo,ThinkPad,2016-01-29,2021-07-07,Yes,Yes,Yes,Average,6.3,Average
6103,Feature Phone,95680101,Nokia,6300,2019-02-12,2021-03-31,No,Yes,Yes,Good,17.69,Good
6104,Smart Phone,98511488,Samsung,Galaxy J7 duo,2018-11-07,2021-08-03,Yes,No,Yes,Good,17.81,Good
6105,Feature Phone,00725408,Samsung,6300,2017-08-10,2021-07-04,Yes,Yes,Yes,Good,15.66,Good
6106,Laptop,38091049,Dell,Inspiron,2017-09-20,2021-08-03,No,No,No,Average,7.48,Average
6107,Feature Phone,17432849,Samsung,225,2015-08-22,2021-03-07,No,Yes,No,Poor,4.1,Poor
6108,Feature Phone,35234319,Samsung,125,2020-09-02,2021-02-24,No,No,Yes,Poor,2.61,Poor
6109,Laptop,20848385,HP,EliteBook,2014-05-31,2021-01-16,No,Yes,No,Good,12.24,Good
6110,Feature Phone,92027633,Nokia,125,2017-01-10,2021-07-02,Yes,Yes,Yes,Average,6.13,Average
6111,Feature Phone,83828539,Nokia,5310,2015-02-16,2021-04-05,No,No,No,Good,19.2,Good
6112,Feature Phone,62468213,Samsung,225,2019-11-10,2021-05-03,No,No,Yes,Poor,2.36,Poor
6113,Smart Phone,03728796,Nokia,X10,2016-10-24,2021-04-24,No,No,No,Poor,1.6,Poor
6114,Feature Phone,83423727,Nokia,5310,2014-03-27,2021-05-24,No,No,No,Good,17.96,Good
6115,Feature Phone,28717911,Samsung,125,2018-03-27,2021-02-07,Yes,No,Yes,Poor,2.2,Poor
6116,Feature Phone,10226179,Nokia,8000,2018-07-10,2021-04-30,No,Yes,No,Poor,4.85,Poor
6117,Feature Phone,18821383,Samsung,225,2020-09-06,2021-04-02,Yes,Yes,Yes,Poor,2.16,Poor
6118,Feature Phone,46459145,Nokia,225,2018-05-12,2021-06-29,Yes,Yes,Yes,Poor,4.18,Poor
6119,Laptop,78745759,Apple,MacBook,2014-02-13,2021-03-07,No,No,No,Poor,2.59,Poor
6120,Laptop,71630373,Dell,Vostro,2017-06-14,2021-03-07,No,No,No,Average,7.43,Average
6121,Laptop,73590682,Lenovo,ThinkPad,2016-02-22,2021-04-12,No,Yes,Yes,Average,8.2,Average
6122,Feature Phone,59078395,Nokia,6300,2017-07-30,2021-03-02,No,No,No,Poor,3.32,Poor
6123,Smart Phone,71670010,Nokia,G300,2015-09-14,2021-06-12,No,Yes,No,Poor,2.35,Poor
6124,Laptop,54349315,HP,Probook,2019-05-11,2021-02-06,No,Yes,No,Average,9.16,Average
6125,Laptop,49721188,Lenovo,ThinkPad,2018-01-15,2021-05-03,Yes,Yes,Yes,Good,14.2,Good
6126,Feature Phone,91792242,Samsung,125,2017-01-03,2021-03-17,No,No,No,Poor,1.38,Poor
6127,Laptop,91619570,Lenovo,ThinkPad,2020-06-24,2021-04-06,No,No,No,Poor,1.64,Poor
6128,Laptop,56656558,Dell,Inspiron,2017-06-19,2021-02-11,Yes,Yes,Yes,Average,9.66,Average
6129,Feature Phone,72588017,Nokia,5310,2019-09-22,2021-06-15,No,Yes,No,Average,9.65,Average
6130,Smart Phone,18639117,Nokia,XR20,2019-08-03,2021-04-27,No,Yes,Yes,Poor,1.29,Poor
6131,Feature Phone,77091192,Samsung,225,2019-07-05,2021-07-23,No,Yes,Yes,Good,19.27,Good
6132,Laptop,49427035,Dell,Inspiron,2019-08-25,2021-08-04,No,Yes,Yes,Poor,3.14,Poor
6133,Laptop,06021986,Apple,ProBook,2014-12-03,2021-01-26,No,No,No,Average,6.57,Average
6134,Smart Phone,82126438,Blackberry,Torch,2014-12-07,2021-04-25,No,Yes,Yes,Poor,4.93,Poor
6135,Laptop,00757164,Apple,MacBook,2019-08-11,2021-05-17,No,No,No,Good,17.8,Good
6136,Laptop,58893739,HP,Probook,2015-11-27,2021-06-05,No,Yes,No,Poor,2.6,Poor
6137,Feature Phone,61038523,Nokia,6300,2019-10-05,2021-02-09,No,Yes,No,Good,16.2,Good
6138,Feature Phone,74673612,Samsung,215,2017-08-23,2021-05-24,No,Yes,Yes,Good,12.83,Good
6139,Feature Phone,39523259,Nokia,225,2018-06-16,2021-06-21,No,Yes,No,Poor,4.28,Poor
6140,Feature Phone,41781548,Nokia,8000,2020-10-04,2021-02-20,No,No,Yes,Poor,2.13,Poor
6141,Feature Phone,19850146,Samsung,215,2020-12-13,2021-04-19,No,Yes,No,Good,11.55,Good
6142,Laptop,22300171,HP,Pavilion,2020-04-25,2021-02-14,No,No,Yes,Poor,4.93,Poor
6143,Smart Phone,39873149,Apple,Iphone 8,2018-10-27,2021-06-23,No,No,No,Good,12.5,Good
6144,Smart Phone,12201150,Apple,Iphone 8,2017-06-20,2021-07-12,No,Yes,No,Good,14.81,Good
6145,Smart Phone,34523810,Samsung,Galaxy S9,2014-02-16,2021-04-18,Yes,Yes,Yes,Poor,3.93,Poor
6146,Smart Phone,70107159,Nokia,T20,2015-01-08,2021-07-08,Yes,Yes,Yes,Average,9.32,Average
6147,Feature Phone,21825408,Nokia,125,2017-02-13,2021-07-09,No,Yes,No,Good,14.0,Good
6148,Laptop,25109696,Dell,Vostro,2017-06-22,2021-01-16,No,No,No,Good,18.78,Good
6149,Feature Phone,60363916,Samsung,5310,2015-04-09,2021-01-07,No,Yes,Yes,Poor,1.61,Poor
6150,Laptop,72881736,HP,Pavilion,2015-07-15,2021-03-20,Yes,No,Yes,Average,8.76,Average
6151,Laptop,50357420,Lenovo,Ideapad,2014-09-12,2021-06-14,No,No,No,Good,18.65,Good
6152,Feature Phone,61506336,Samsung,125,2018-12-19,2021-04-27,No,No,No,Average,7.7,Average
6153,Smart Phone,37332228,Nokia,X100,2014-01-29,2021-05-20,Yes,Yes,Yes,Average,8.49,Average
6154,Feature Phone,03288573,Samsung,6300,2019-07-07,2021-03-13,No,No,No,Poor,1.92,Poor
6155,Laptop,97557746,Dell,Inspiron,2017-07-11,2021-01-15,Yes,No,Yes,Average,8.17,Average
6156,Feature Phone,09965782,Nokia,5310,2018-04-30,2021-03-18,No,No,Yes,Average,7.58,Average
6157,Smart Phone,70907025,Apple,Iphone XR,2020-06-26,2021-07-24,No,No,No,Average,6.11,Average
6158,Laptop,16493612,Dell,Vostro,2018-08-16,2021-06-27,No,Yes,No,Good,13.2,Good
6159,Laptop,53351128,HP,Pavilion,2019-11-21,2021-07-16,No,Yes,No,Poor,4.65,Poor
6160,Laptop,76477812,Dell,Inspiron,2018-05-01,2021-03-03,Yes,No,Yes,Average,7.39,Average
6161,Laptop,13122652,HP,Probook,2018-09-19,2021-04-23,No,No,Yes,Good,17.42,Good
6162,Feature Phone,67025039,Samsung,125,2019-05-08,2021-03-06,No,Yes,No,Average,7.29,Average
6163,Laptop,06703028,Apple,MacBook,2015-03-22,2021-05-09,No,Yes,No,Poor,2.75,Poor
6164,Feature Phone,58077603,Nokia,225,2018-06-14,2021-03-18,No,No,No,Poor,2.94,Poor
6165,Feature Phone,73628088,Nokia,6300,2015-10-22,2021-06-08,No,No,Yes,Good,19.33,Good
6166,Laptop,07661914,Apple,MacBook,2016-04-17,2021-05-01,No,No,No,Average,9.82,Average
6167,Laptop,63754117,Lenovo,Ideapad,2020-08-24,2021-07-24,No,Yes,No,Good,11.9,Good
6168,Smart Phone,54641075,OnePlus,OnePlus 7,2019-02-23,2021-04-14,No,No,No,Good,18.85,Good
6169,Smart Phone,14977114,Oppo,R1,2019-05-16,2021-04-29,Yes,No,Yes,Good,15.2,Good
6170,Smart Phone,67866809,Apple,Iphone 11,2015-09-15,2021-02-09,No,Yes,Yes,Poor,2.66,Poor
6171,Feature Phone,87152166,Nokia,125,2019-07-04,2021-01-28,No,Yes,Yes,Good,12.68,Good
6172,Feature Phone,55933506,Samsung,215,2019-04-03,2021-01-16,No,No,No,Average,7.78,Average
6173,Feature Phone,28179504,Nokia,6300,2020-03-01,2021-08-03,Yes,Yes,Yes,Average,9.74,Average
6174,Laptop,47593503,Lenovo,Ideapad,2016-05-11,2021-03-17,No,Yes,No,Poor,1.3,Poor
6175,Laptop,66409069,Apple,MacBook,2018-09-10,2021-03-03,Yes,No,Yes,Average,6.65,Average
6176,Feature Phone,48256971,Samsung,215,2015-10-21,2021-03-25,No,No,No,Good,17.2,Good
6177,Feature Phone,65079058,Nokia,8000,2018-08-24,2021-04-20,No,No,Yes,Poor,3.69,Poor
6178,Laptop,55757850,Lenovo,Ideapad,2019-10-18,2021-06-11,No,Yes,No,Good,17.2,Good
6179,Smart Phone,88701660,Nokia,G50,2016-02-29,2021-03-16,No,Yes,No,Average,6.52,Average
6180,Laptop,34188347,HP,Pavilion,2016-12-08,2021-05-24,Yes,Yes,Yes,Poor,3.18,Poor
6181,Smart Phone,79961936,OnePlus,OnePlus 7pro,2019-07-28,2021-02-14,No,Yes,Yes,Average,8.11,Average
6182,Feature Phone,78452787,Nokia,5310,2014-08-22,2021-05-27,No,No,Yes,Average,7.43,Average
6183,Laptop,26508290,HP,EliteBook,2015-03-14,2021-03-27,No,Yes,No,Poor,4.68,Poor
6184,Smart Phone,29976003,Oppo,Neo,2014-02-09,2021-04-08,No,No,No,Poor,3.35,Poor
6185,Smart Phone,30429628,Oppo,Find 7,2014-06-06,2021-05-29,Yes,Yes,Yes,Average,8.46,Average
6186,Smart Phone,13940911,Oppo,Neo,2020-01-26,2021-05-11,No,No,No,Good,16.28,Good
6187,Smart Phone,83363481,Blackberry,Keyone,2014-12-13,2021-06-18,No,Yes,Yes,Average,7.38,Average
6188,Laptop,52090738,HP,EliteBook,2018-06-01,2021-05-31,No,Yes,Yes,Poor,2.82,Poor
6189,Smart Phone,97187844,Blackberry,Aurora,2015-03-07,2021-05-11,No,No,No,Poor,3.25,Poor
6190,Laptop,08800268,HP,EliteBook,2019-06-06,2021-05-12,No,Yes,Yes,Average,9.69,Average
6191,Smart Phone,39950536,Samsung,Galaxy A8s,2019-08-27,2021-04-16,Yes,No,Yes,Poor,1.49,Poor
6192,Feature Phone,40539355,Samsung,5310,2018-09-12,2021-03-06,No,No,Yes,Poor,1.76,Poor
6193,Laptop,34197196,Apple,MacBook,2020-06-01,2021-06-26,No,Yes,No,Good,15.22,Good
6194,Smart Phone,24026888,Blackberry,Q5,2016-08-14,2021-04-06,No,Yes,Yes,Good,18.43,Good
6195,Feature Phone,52969041,Samsung,5310,2017-11-13,2021-06-03,No,No,No,Average,8.89,Average
6196,Feature Phone,70042887,Nokia,8000,2018-07-01,2021-04-08,No,Yes,No,Poor,4.8,Poor
6197,Feature Phone,88775654,Samsung,5310,2016-10-02,2021-01-12,No,No,No,Good,12.74,Good
6198,Laptop,03616062,HP,Probook,2016-10-27,2021-02-14,Yes,Yes,Yes,Average,8.54,Average
6199,Feature Phone,49264081,Nokia,215,2014-05-14,2021-02-14,No,No,Yes,Poor,1.7,Poor
6200,Smart Phone,45120145,Apple,Iphone 5S,2017-12-30,2021-06-20,Yes,Yes,Yes,Average,9.91,Average
6201,Feature Phone,61024694,Nokia,6300,2014-07-13,2021-01-30,No,No,Yes,Average,7.61,Average
6202,Laptop,81302383,Dell,Inspiron,2017-01-29,2021-02-15,No,Yes,No,Average,9.11,Average
6203,Smart Phone,35684909,Oppo,A11k,2020-07-20,2021-06-14,No,Yes,Yes,Average,6.43,Average
6204,Smart Phone,76776625,Samsung,Galaxy A8s,2016-01-12,2021-02-26,No,Yes,No,Average,7.64,Average
6205,Feature Phone,66645047,Nokia,215,2017-06-04,2021-05-15,Yes,Yes,Yes,Average,9.24,Average
6206,Smart Phone,14046032,Blackberry,Q5,2014-03-16,2021-07-22,Yes,Yes,Yes,Good,19.96,Good
6207,Feature Phone,95958415,Samsung,225,2017-02-22,2021-02-26,Yes,No,Yes,Good,15.64,Good
6208,Smart Phone,43739769,Blackberry,Passport,2015-01-18,2021-05-23,Yes,Yes,Yes,Average,7.8,Average
6209,Smart Phone,82504397,Oppo,A3s,2017-05-30,2021-06-29,No,No,Yes,Average,9.58,Average
6210,Laptop,03673485,Lenovo,Ideapad,2019-12-17,2021-02-25,No,No,Yes,Poor,4.53,Poor
6211,Smart Phone,57702025,Blackberry,Keyone,2017-11-23,2021-03-18,No,No,Yes,Poor,4.95,Poor
6212,Laptop,40279541,Lenovo,Ideapad,2019-08-25,2021-08-06,No,No,No,Good,18.64,Good
6213,Laptop,13189495,Lenovo,ThinkPad,2016-10-11,2021-07-16,Yes,No,Yes,Poor,1.97,Poor
6214,Feature Phone,43334704,Nokia,5310,2017-09-28,2021-03-02,No,No,No,Good,15.12,Good
6215,Feature Phone,86152143,Nokia,5310,2018-07-02,2021-03-08,No,No,No,Average,8.69,Average
6216,Smart Phone,99377632,Nokia,X20,2019-06-20,2021-05-21,No,Yes,No,Poor,4.55,Poor
6217,Laptop,07154492,Dell,Vostro,2016-12-06,2021-02-20,No,Yes,No,Average,7.4,Average
6218,Feature Phone,35888116,Samsung,225,2014-11-16,2021-05-09,No,No,Yes,Good,17.38,Good
6219,Laptop,79933513,Lenovo,ThinkPad,2019-11-13,2021-07-23,No,Yes,No,Average,7.67,Average
6220,Laptop,05576906,Dell,Vostro,2019-03-17,2021-07-17,No,Yes,No,Poor,1.64,Poor
6221,Feature Phone,16337435,Samsung,8000,2018-05-05,2021-05-06,No,No,No,Good,18.86,Good
6222,Laptop,27322833,Dell,Inspiron,2014-05-20,2021-02-18,No,Yes,No,Good,18.33,Good
6223,Smart Phone,99320775,Apple,Iphone 7,2015-06-02,2021-04-30,Yes,No,Yes,Average,6.28,Average
6224,Smart Phone,89634905,Samsung,Galaxy S9,2015-06-12,2021-03-27,No,No,No,Poor,3.9,Poor
6225,Feature Phone,33191270,Nokia,6300,2016-03-21,2021-06-03,No,Yes,No,Average,9.4,Average
6226,Laptop,12088577,Dell,Inspiron,2015-11-14,2021-02-07,No,No,Yes,Average,7.81,Average
6227,Smart Phone,68601720,OnePlus,OnePlus 8,2018-07-02,2021-02-03,No,No,No,Poor,2.18,Poor
6228,Laptop,63442724,Lenovo,ThinkPad,2019-07-12,2021-07-13,Yes,No,Yes,Average,6.19,Average
6229,Laptop,69474972,Dell,Inspiron,2017-03-11,2021-07-28,No,Yes,No,Poor,1.64,Poor
6230,Laptop,63622126,Lenovo,ThinkPad,2020-09-14,2021-02-10,No,No,No,Average,9.91,Average
6231,Feature Phone,78468818,Nokia,6300,2020-05-18,2021-04-07,No,Yes,No,Good,12.94,Good
6232,Feature Phone,57170947,Samsung,6300,2014-02-16,2021-03-10,Yes,No,Yes,Average,8.96,Average
6233,Laptop,70777581,Lenovo,Ideapad,2015-03-30,2021-07-12,Yes,No,Yes,Good,15.84,Good
6234,Laptop,11589150,Lenovo,ThinkPad,2014-09-20,2021-02-09,No,Yes,No,Good,12.57,Good
6235,Laptop,07808579,Dell,Vostro,2016-06-08,2021-05-27,Yes,Yes,Yes,Poor,3.91,Poor
6236,Laptop,64621258,Apple,MacBook,2016-08-10,2021-05-09,No,Yes,No,Poor,4.82,Poor
6237,Smart Phone,28755227,Nokia,G300,2020-11-30,2021-01-18,No,No,No,Average,6.69,Average
6238,Feature Phone,71765273,Samsung,225,2018-07-30,2021-04-21,No,Yes,No,Average,6.35,Average
6239,Smart Phone,72155165,Samsung,Galaxy A6,2018-04-02,2021-03-19,No,Yes,No,Poor,4.5,Poor
6240,Feature Phone,20607432,Samsung,6300,2018-09-29,2021-04-03,No,No,No,Poor,3.51,Poor
6241,Smart Phone,69959882,Samsung,Galaxy S9,2014-07-02,2021-03-20,Yes,No,Yes,Poor,1.2,Poor
6242,Feature Phone,97492238,Nokia,225,2016-11-29,2021-06-11,No,No,No,Average,6.5,Average
6243,Feature Phone,80719656,Nokia,125,2018-03-01,2021-06-06,No,Yes,No,Average,9.36,Average
6244,Laptop,68135980,HP,Pavilion,2019-07-21,2021-07-28,No,No,No,Average,8.24,Average
6245,Smart Phone,76395482,OnePlus,OnePlus 7T,2017-01-07,2021-04-05,No,No,No,Poor,2.72,Poor
6246,Feature Phone,53950949,Samsung,215,2014-03-06,2021-05-24,Yes,Yes,Yes,Good,14.24,Good
6247,Laptop,54064232,Dell,Vostro,2018-10-26,2021-01-07,Yes,No,Yes,Poor,3.94,Poor
6248,Feature Phone,20878498,Samsung,225,2018-01-21,2021-01-19,No,No,No,Good,11.82,Good
6249,Feature Phone,93880930,Nokia,125,2017-10-16,2021-07-12,No,No,Yes,Good,13.23,Good
6250,Feature Phone,54362437,Nokia,125,2018-11-11,2021-06-10,Yes,No,Yes,Good,12.78,Good
6251,Smart Phone,67322817,Nokia,X20,2018-02-09,2021-03-22,Yes,Yes,Yes,Poor,2.68,Poor
6252,Feature Phone,32647303,Samsung,225,2018-06-03,2021-04-25,No,No,No,Average,9.24,Average
6253,Feature Phone,35237778,Samsung,8000,2014-03-16,2021-01-25,No,Yes,No,Poor,2.11,Poor
6254,Smart Phone,61744233,Oppo,Joy,2020-09-04,2021-02-01,No,No,No,Good,13.58,Good
6255,Laptop,67773251,HP,EliteBook,2016-07-26,2021-05-13,No,No,Yes,Poor,1.91,Poor
6256,Smart Phone,79701396,Apple,Iphone 6,2014-08-15,2021-05-19,No,Yes,No,Poor,4.36,Poor
6257,Feature Phone,35798354,Samsung,6300,2017-01-18,2021-02-04,No,No,Yes,Poor,4.36,Poor
6258,Feature Phone,22373915,Samsung,125,2015-01-02,2021-02-27,Yes,No,Yes,Poor,3.54,Poor
6259,Feature Phone,34504635,Nokia,5310,2014-09-08,2021-05-25,Yes,No,Yes,Poor,2.31,Poor
6260,Feature Phone,65865873,Samsung,215,2018-06-16,2021-03-25,No,Yes,No,Poor,1.69,Poor
6261,Laptop,87498103,HP,EliteBook,2017-01-15,2021-06-26,No,Yes,No,Poor,3.77,Poor
6262,Laptop,21204494,Lenovo,ThinkPad,2014-05-04,2021-05-08,No,No,No,Good,18.13,Good
6263,Smart Phone,98264360,Blackberry,Leap,2014-07-13,2021-02-12,Yes,No,Yes,Good,14.52,Good
6264,Laptop,43540815,Dell,Inspiron,2018-02-25,2021-06-20,No,Yes,Yes,Poor,4.64,Poor
6265,Laptop,93638258,HP,Pavilion,2017-07-24,2021-06-25,No,No,Yes,Poor,3.39,Poor
6266,Laptop,05949144,Dell,Vostro,2018-02-21,2021-05-07,No,Yes,No,Poor,2.48,Poor
6267,Feature Phone,65520246,Samsung,8000,2020-04-29,2021-06-03,Yes,Yes,Yes,Good,13.5,Good
6268,Feature Phone,28247074,Nokia,5310,2018-01-27,2021-04-03,No,No,No,Poor,3.3,Poor
6269,Feature Phone,59326267,Samsung,5310,2018-03-27,2021-03-10,Yes,No,Yes,Average,7.99,Average
6270,Laptop,19501208,Apple,MacBook,2014-08-24,2021-07-14,Yes,Yes,Yes,Average,6.8,Average
6271,Laptop,18048681,Apple,ProBook,2015-06-30,2021-03-28,No,No,No,Average,9.91,Average
6272,Smart Phone,90634949,Blackberry,Q5,2020-05-24,2021-04-18,No,No,Yes,Poor,2.14,Poor
6273,Feature Phone,25416718,Nokia,225,2016-07-22,2021-07-10,No,No,No,Good,13.47,Good
6274,Smart Phone,41570951,Blackberry,Q10,2019-09-01,2021-07-29,No,No,Yes,Average,8.1,Average
6275,Feature Phone,91284549,Nokia,125,2019-03-14,2021-05-05,No,Yes,No,Average,9.18,Average
6276,Feature Phone,56332582,Samsung,6300,2020-09-17,2021-02-12,No,Yes,Yes,Poor,2.17,Poor
6277,Smart Phone,23690493,OnePlus,OnePlus 6T,2015-08-17,2021-08-08,No,No,No,Poor,4.9,Poor
6278,Feature Phone,12437719,Nokia,6300,2020-11-03,2021-06-23,No,No,No,Good,16.3,Good
6279,Smart Phone,03715000,Blackberry,Curve,2014-12-03,2021-04-22,No,No,No,Good,19.25,Good
6280,Laptop,89262474,Apple,MacBook,2016-06-24,2021-01-11,Yes,Yes,Yes,Good,16.77,Good
6281,Smart Phone,37319984,Apple,Iphone 6,2020-10-29,2021-07-07,No,Yes,No,Good,17.29,Good
6282,Laptop,19032900,Dell,Vostro,2016-09-13,2021-07-09,No,Yes,No,Poor,4.32,Poor
6283,Smart Phone,36865475,Oppo,A3s,2020-07-15,2021-02-01,No,No,No,Average,7.22,Average
6284,Laptop,19648651,Dell,Vostro,2017-07-22,2021-03-03,No,No,No,Poor,4.15,Poor
6285,Laptop,45964107,Lenovo,Ideapad,2019-11-03,2021-07-29,No,Yes,No,Good,18.14,Good
6286,Feature Phone,90697876,Samsung,5310,2015-07-08,2021-04-28,No,Yes,No,Good,18.19,Good
6287,Laptop,48952286,HP,Pavilion,2014-07-22,2021-03-30,No,No,No,Poor,2.78,Poor
6288,Smart Phone,64171166,Oppo,A3s,2014-10-16,2021-07-02,No,No,No,Average,7.84,Average
6289,Feature Phone,69936371,Nokia,225,2015-04-02,2021-06-22,No,No,No,Good,19.2,Good
6290,Feature Phone,73133421,Nokia,5310,2017-07-21,2021-04-07,No,Yes,No,Average,8.5,Average
6291,Smart Phone,74583737,Samsung,Galaxy Note 9,2020-12-16,2021-02-03,No,Yes,Yes,Poor,1.25,Poor
6292,Feature Phone,03485569,Nokia,225,2017-02-04,2021-01-28,No,Yes,No,Average,6.61,Average
6293,Feature Phone,86895095,Nokia,8000,2017-10-18,2021-01-16,No,Yes,No,Poor,1.3,Poor
6294,Feature Phone,30261938,Samsung,5310,2017-04-02,2021-08-03,No,Yes,Yes,Good,15.23,Good
6295,Smart Phone,03966679,Nokia,T20,2019-08-06,2021-06-13,No,No,No,Average,6.65,Average
6296,Smart Phone,85277755,Blackberry,Q10,2014-04-13,2021-06-24,No,No,No,Poor,3.12,Poor
6297,Laptop,79879057,Lenovo,ThinkPad,2015-12-11,2021-07-09,No,Yes,No,Average,7.45,Average
6298,Feature Phone,02834146,Nokia,215,2020-09-10,2021-05-06,No,Yes,No,Average,6.34,Average
6299,Smart Phone,11083306,Nokia,X10,2020-02-28,2021-06-13,No,Yes,Yes,Poor,1.14,Poor
6300,Feature Phone,44965822,Nokia,6300,2020-04-14,2021-05-03,No,No,No,Average,7.88,Average
6301,Laptop,67323203,Lenovo,ThinkPad,2016-02-15,2021-01-21,No,No,No,Average,8.22,Average
6302,Feature Phone,88906478,Samsung,5310,2017-06-21,2021-05-14,No,Yes,No,Average,7.93,Average
6303,Feature Phone,45047084,Samsung,5310,2017-10-20,2021-05-18,No,No,Yes,Good,13.59,Good
6304,Smart Phone,30338739,OnePlus,OnePlus 9R,2017-06-13,2021-02-15,Yes,No,Yes,Average,6.35,Average
6305,Smart Phone,36087495,OnePlus,OnePlus 6T,2015-12-10,2021-07-09,No,Yes,Yes,Good,14.36,Good
6306,Feature Phone,09840362,Samsung,125,2014-09-25,2021-04-25,Yes,Yes,Yes,Poor,4.59,Poor
6307,Laptop,64808116,Lenovo,Ideapad,2014-09-13,2021-07-17,No,Yes,Yes,Poor,3.84,Poor
6308,Laptop,72786710,Dell,Vostro,2015-09-08,2021-05-12,No,No,No,Good,15.62,Good
6309,Feature Phone,82641146,Nokia,8000,2019-03-10,2021-05-10,No,Yes,No,Poor,1.86,Poor
6310,Smart Phone,16014985,Samsung,Galaxy S9,2020-09-22,2021-02-21,No,No,No,Good,16.63,Good
6311,Smart Phone,43936892,Apple,Iphone 13,2020-12-12,2021-02-09,No,No,No,Good,13.76,Good
6312,Smart Phone,53532541,Nokia,C20 Plus,2016-04-21,2021-04-24,No,Yes,No,Poor,4.36,Poor
6313,Laptop,68747237,Dell,Vostro,2019-10-09,2021-03-01,No,Yes,No,Poor,1.8,Poor
6314,Smart Phone,68870645,OnePlus,OnePlus nord,2016-03-31,2021-02-15,No,No,No,Average,9.12,Average
6315,Smart Phone,64628769,Apple,Iphone 11,2019-08-20,2021-04-20,Yes,No,Yes,Good,15.87,Good
6316,Feature Phone,03283431,Samsung,6300,2016-02-26,2021-04-09,No,No,No,Poor,4.18,Poor
6317,Smart Phone,01883350,Oppo,Neo,2015-07-20,2021-01-09,Yes,No,Yes,Good,17.29,Good
6318,Feature Phone,76722561,Samsung,125,2020-04-01,2021-02-22,No,Yes,Yes,Average,8.2,Average
6319,Laptop,27628737,Apple,ProBook,2018-01-25,2021-07-14,No,Yes,No,Average,9.37,Average
6320,Laptop,61366404,Lenovo,ThinkPad,2019-09-25,2021-07-20,No,Yes,No,Average,9.2,Average
6321,Laptop,23566903,Dell,Vostro,2020-03-09,2021-06-21,No,Yes,Yes,Good,11.8,Good
6322,Feature Phone,09183735,Nokia,125,2017-08-06,2021-06-03,No,No,No,Good,15.38,Good
6323,Laptop,45731440,Apple,ProBook,2020-08-31,2021-02-23,No,Yes,No,Good,12.58,Good
6324,Smart Phone,63423464,Oppo,N1,2016-06-30,2021-03-15,Yes,Yes,Yes,Average,9.44,Average
6325,Feature Phone,67462223,Samsung,125,2020-07-03,2021-07-29,No,No,No,Good,17.38,Good
6326,Feature Phone,34176047,Nokia,125,2018-10-28,2021-03-30,Yes,No,Yes,Good,19.33,Good
6327,Smart Phone,23931145,Samsung,Galaxy Note 9,2019-09-22,2021-04-24,No,Yes,No,Good,12.93,Good
