,Device_type,Device_ID,Device_brand,Device_model,Manufacture_Date,Allocation_Date,device_in_use,water_damage,device_responsive,battery_health,Usage(hrs),Latency(ms)
5287,Laptop,78979857,Apple,ThinkPad,15-04-2017,22-02-2021,No,Yes,No,Average,20.2,Poor
5288,Feature Phone,22136329,Lenovo,ProBook,13-05-2014,19-06-2021,No,No,Yes,Good,28.85,Good
5289,Feature Phone,16638167,Apple,ThinkPad,18-09-2018,27-01-2021,Yes,Yes,No,Poor,39.47,Poor
5290,Laptop,17810562,Lenovo,ThinkPad,23-03-2019,17-06-2021,Yes,No,Yes,Average,15.51,Average
5291,Laptop,9762725,Dell,EliteBook,05-09-2018,11-02-2021,Yes,No,No,Good,38.37,Average
5292,Smart Phone,38149740,Apple,MacBook,31-07-2018,28-01-2021,Yes,No,Yes,Average,13.53,Good
5293,Laptop,37165147,HP,Inspiron,09-04-2015,03-05-2021,No,No,No,Poor,16.72,Good
5294,Feature Phone,93771634,HP,ThinkPad,06-04-2020,27-06-2021,Yes,No,No,Average,20.84,Good
5295,Smart Phone,83169359,Lenovo,EliteBook,24-01-2014,13-07-2021,No,No,Yes,Good,20.7,Poor
5296,Smart Phone,32780413,HP,ProBook,03-03-2014,11-06-2021,Yes,Yes,No,Average,20.18,Poor
5297,Feature Phone,56676891,Dell,ThinkPad,14-08-2016,14-03-2021,Yes,Yes,Yes,Good,21.56,Good
5298,Laptop,34724705,HP,Inspiron,13-10-2019,28-02-2021,No,Yes,Yes,Average,25.42,Good
5299,Smart Phone,82699345,HP,Vostro,27-08-2020,24-02-2021,Yes,No,Yes,Good,7.72,Average
5300,Feature Phone,1789072,Dell,ProBook,17-06-2015,13-06-2021,Yes,No,Yes,Poor,26.6,Average
5301,Smart Phone,77611017,Dell,ProBook,09-02-2016,10-02-2021,No,No,No,Poor,24.6,Poor
5302,Laptop,26020396,Lenovo,Inspiron,23-04-2019,01-03-2021,Yes,No,No,Average,37.2,Good
5303,Feature Phone,4920441,HP,ThinkPad,25-09-2017,01-06-2021,Yes,No,Yes,Good,30.83,Good
5304,Feature Phone,69210129,HP,ProBook,09-02-2014,31-03-2021,Yes,Yes,No,Average,10.57,Good
5305,Smart Phone,57678757,Lenovo,Vostro,05-04-2018,22-01-2021,No,No,No,Poor,20.81,Good
5306,Laptop,61096707,Apple,ProBook,06-09-2014,29-05-2021,No,Yes,No,Poor,9.64,Good
5307,Laptop,34399125,HP,EliteBook,13-01-2018,16-06-2021,Yes,No,Yes,Poor,32.6,Poor
5308,Feature Phone,24521819,Apple,EliteBook,19-05-2017,03-08-2021,No,No,Yes,Average,27.13,Poor
5309,Feature Phone,10097564,Lenovo,ProBook,15-04-2017,17-07-2021,No,No,Yes,Poor,27.61,Average
5310,Laptop,2560311,Lenovo,Inspiron,19-06-2014,11-03-2021,Yes,Yes,Yes,Poor,13.9,Poor
5311,Laptop,36942671,Dell,ThinkPad,17-11-2017,10-03-2021,Yes,Yes,No,Poor,14.73,Good
5312,Smart Phone,11696391,HP,EliteBook,22-07-2014,06-06-2021,Yes,No,No,Poor,9.8,Good
5313,Feature Phone,38009563,Lenovo,Inspiron,27-04-2018,07-07-2021,Yes,Yes,Yes,Good,2.9,Good
5314,Feature Phone,62253802,HP,MacBook,31-10-2020,24-05-2021,Yes,Yes,Yes,Poor,17.36,Average
5315,Smart Phone,13573188,Lenovo,Inspiron,08-04-2014,22-06-2021,Yes,Yes,Yes,Average,2.83,Poor
5316,Laptop,83975172,HP,EliteBook,05-04-2015,12-02-2021,No,No,No,Average,10.59,Good
5317,Feature Phone,84069757,Lenovo,Inspiron,22-07-2019,23-01-2021,No,No,Yes,Poor,18.83,Poor
5318,Smart Phone,50361892,HP,Vostro,06-08-2015,11-02-2021,Yes,No,No,Poor,38.71,Average
5319,Smart Phone,51384012,Apple,ThinkPad,28-05-2020,23-04-2021,Yes,Yes,Yes,Poor,12.82,Average
5320,Feature Phone,88538518,Apple,Vostro,21-09-2020,01-07-2021,No,No,No,Poor,37.73,Average
5321,Feature Phone,26345611,Dell,ProBook,19-06-2019,12-07-2021,No,Yes,Yes,Good,27.47,Poor
5322,Smart Phone,71159638,HP,Vostro,03-04-2015,13-02-2021,Yes,No,No,Poor,29.82,Average
5323,Smart Phone,19331430,HP,ThinkPad,25-06-2016,30-01-2021,No,Yes,Yes,Poor,17.98,Good
5324,Laptop,50385522,HP,MacBook,14-10-2015,19-04-2021,No,Yes,No,Poor,22.49,Poor
5325,Laptop,96438404,HP,Vostro,05-12-2017,06-02-2021,Yes,No,No,Good,18.97,Poor
5326,Laptop,93525046,Dell,MacBook,06-04-2017,08-03-2021,No,No,Yes,Average,1.6,Good
5327,Smart Phone,41774380,Lenovo,EliteBook,27-05-2014,10-05-2021,No,No,Yes,Good,24.67,Poor
5328,Laptop,30969681,Dell,ThinkPad,09-01-2020,04-07-2021,Yes,No,Yes,Average,30.7,Poor
5329,Laptop,19548593,Dell,ThinkPad,28-05-2016,06-06-2021,Yes,No,No,Good,18.49,Poor
5330,Laptop,1336429,HP,MacBook,30-08-2020,03-06-2021,No,Yes,Yes,Good,36.4,Poor
5331,Feature Phone,25422009,Dell,EliteBook,19-04-2015,13-07-2021,Yes,No,Yes,Average,34.93,Poor
5332,Smart Phone,17755658,HP,Vostro,10-10-2016,16-06-2021,No,No,Yes,Poor,12.45,Poor
5333,Smart Phone,33222615,Lenovo,EliteBook,29-06-2016,10-07-2021,No,Yes,No,Average,6.12,Good
5334,Laptop,68224455,Dell,Inspiron,19-04-2019,04-04-2021,No,No,Yes,Poor,33.4,Average
5335,Smart Phone,69341151,Apple,Vostro,10-11-2019,01-05-2021,Yes,No,No,Average,27.41,Poor
5336,Smart Phone,10469484,Apple,EliteBook,12-08-2018,02-05-2021,Yes,No,No,Good,23.66,Good
5337,Laptop,6343705,Apple,ProBook,23-11-2018,14-01-2021,No,Yes,Yes,Good,37.13,Poor
5338,Smart Phone,16730106,Dell,ProBook,01-08-2017,25-04-2021,No,Yes,Yes,Poor,35.47,Good
5339,Feature Phone,72696354,Lenovo,Inspiron,16-04-2014,03-08-2021,No,Yes,No,Average,17.88,Average
5340,Feature Phone,67744640,Lenovo,Vostro,10-06-2020,14-05-2021,Yes,No,No,Poor,2.11,Average
5341,Feature Phone,98696406,Dell,MacBook,30-07-2018,03-03-2021,No,Yes,Yes,Average,7.1,Average
5342,Laptop,80028383,HP,ThinkPad,05-03-2019,05-06-2021,Yes,No,No,Poor,30.9,Poor
5343,Feature Phone,30291171,Apple,EliteBook,25-09-2015,04-04-2021,Yes,Yes,Yes,Good,27.1,Poor
5344,Feature Phone,81519194,Lenovo,MacBook,03-07-2019,20-06-2021,No,No,No,Average,8.52,Poor
5345,Smart Phone,97318811,HP,Inspiron,28-12-2015,10-02-2021,Yes,Yes,Yes,Average,31.72,Average
5346,Feature Phone,2878096,Dell,Inspiron,06-12-2018,17-05-2021,No,Yes,No,Poor,30.87,Poor
5347,Feature Phone,65729076,Apple,EliteBook,26-05-2016,12-07-2021,No,No,No,Average,34.24,Good
5348,Feature Phone,58404256,HP,ProBook,12-12-2014,15-05-2021,Yes,Yes,Yes,Good,33.8,Average
5349,Smart Phone,83959684,Lenovo,Vostro,28-01-2014,20-06-2021,Yes,Yes,No,Average,15.8,Poor
5350,Laptop,72159149,Lenovo,MacBook,09-06-2015,04-05-2021,No,Yes,No,Good,22,Poor
5351,Smart Phone,51171711,Dell,Vostro,04-07-2015,16-04-2021,Yes,No,No,Poor,6.94,Average
5352,Feature Phone,65950784,HP,ThinkPad,06-11-2019,22-06-2021,No,Yes,No,Poor,33.8,Good
5353,Feature Phone,96104392,HP,Inspiron,06-05-2018,23-06-2021,Yes,Yes,Yes,Average,14.6,Good
5354,Laptop,90688980,Apple,ThinkPad,30-01-2015,23-05-2021,No,Yes,No,Poor,4.86,Average
5355,Laptop,47969278,Lenovo,ProBook,30-04-2020,30-04-2021,No,Yes,No,Average,21.8,Average
5356,Smart Phone,83444821,HP,Inspiron,28-01-2016,08-06-2021,No,Yes,No,Good,14.68,Good
5357,Smart Phone,75589141,HP,Vostro,04-12-2016,23-07-2021,Yes,Yes,Yes,Poor,29.16,Poor
5358,Laptop,7981241,Apple,EliteBook,18-02-2017,22-03-2021,No,No,Yes,Poor,33.16,Average
5359,Feature Phone,25104257,HP,Vostro,18-08-2020,21-07-2021,Yes,No,No,Good,28.5,Poor
5360,Feature Phone,59389378,Lenovo,Inspiron,30-03-2019,05-07-2021,Yes,No,Yes,Average,34.26,Good
5361,Laptop,92102408,Apple,Vostro,28-02-2017,30-04-2021,Yes,No,No,Poor,33.29,Good
5362,Smart Phone,43686391,Lenovo,ProBook,29-07-2019,20-06-2021,No,Yes,Yes,Good,13.79,Poor
5363,Laptop,9216150,HP,ProBook,08-02-2018,15-02-2021,Yes,No,Yes,Average,11.95,Average
5364,Feature Phone,26448411,Lenovo,Inspiron,07-09-2018,28-07-2021,Yes,No,No,Average,15.22,Good
5365,Laptop,79786386,Apple,EliteBook,22-04-2015,14-04-2021,Yes,No,Yes,Good,19.72,Good
5366,Feature Phone,89961964,Lenovo,Vostro,21-01-2015,06-04-2021,No,Yes,No,Poor,27.42,Good
5367,Laptop,79745208,Apple,EliteBook,07-02-2015,05-07-2021,Yes,No,No,Poor,14.87,Poor
5368,Smart Phone,9127074,Apple,Vostro,18-10-2020,30-04-2021,No,No,No,Average,19.63,Average
5369,Laptop,62855716,Lenovo,MacBook,28-03-2019,16-06-2021,No,Yes,No,Average,10.89,Good
5370,Smart Phone,956321,Apple,ThinkPad,12-08-2020,08-08-2021,No,Yes,Yes,Average,7.22,Average
5371,Smart Phone,93744874,Apple,MacBook,07-11-2018,27-07-2021,No,Yes,Yes,Average,14.79,Average
5372,Feature Phone,28933885,HP,Vostro,18-02-2019,26-03-2021,Yes,No,Yes,Good,1.4,Poor
5373,Smart Phone,10726464,Apple,MacBook,05-01-2018,08-03-2021,No,Yes,Yes,Poor,8.26,Average
5374,Smart Phone,54471269,HP,ProBook,31-07-2018,03-08-2021,Yes,Yes,No,Average,29.69,Good
5375,Smart Phone,12003914,Apple,EliteBook,11-02-2018,14-07-2021,Yes,No,Yes,Average,8.96,Average
5376,Smart Phone,28193357,Apple,EliteBook,18-08-2019,14-02-2021,No,Yes,Yes,Average,24.36,Good
5377,Laptop,65198773,HP,MacBook,29-07-2016,02-04-2021,Yes,Yes,No,Good,23.81,Good
5378,Feature Phone,85598461,HP,ProBook,13-07-2016,03-07-2021,No,No,No,Average,27.26,Poor
5379,Smart Phone,22703477,Apple,Inspiron,28-12-2014,24-01-2021,Yes,Yes,Yes,Average,19.3,Average
5380,Smart Phone,85396036,HP,ThinkPad,06-12-2019,20-04-2021,No,No,No,Good,28.53,Good
5381,Feature Phone,98778386,Dell,ThinkPad,28-08-2015,20-04-2021,Yes,Yes,Yes,Poor,6.99,Good
5382,Smart Phone,5369393,Dell,ProBook,29-11-2019,24-01-2021,Yes,Yes,No,Good,33.63,Good
5383,Smart Phone,83955204,Dell,Inspiron,01-11-2015,02-03-2021,Yes,Yes,No,Good,26.14,Poor
5384,Smart Phone,44024635,Dell,Vostro,12-08-2020,28-01-2021,Yes,Yes,No,Average,26.13,Average
5385,Laptop,79282611,Dell,Vostro,16-12-2018,05-01-2021,No,No,Yes,Average,31.14,Good
5386,Laptop,53614254,Apple,ProBook,10-02-2014,19-04-2021,No,No,No,Good,33.72,Average
5387,Feature Phone,38884283,HP,ThinkPad,20-06-2020,27-01-2021,Yes,Yes,Yes,Poor,2.47,Good
5388,Feature Phone,43889129,Dell,EliteBook,30-01-2019,03-03-2021,Yes,No,Yes,Average,4.89,Poor
5389,Smart Phone,58129777,HP,Inspiron,21-06-2015,15-06-2021,Yes,Yes,No,Average,26.11,Poor
5390,Feature Phone,88777788,Apple,ThinkPad,16-05-2017,09-03-2021,No,No,Yes,Poor,37.35,Average
5391,Laptop,44200527,Lenovo,Vostro,31-01-2015,29-05-2021,Yes,No,No,Good,34.31,Poor
5392,Laptop,22123558,Apple,Vostro,27-02-2019,13-03-2021,Yes,No,Yes,Average,34.68,Average
5393,Smart Phone,92910782,Dell,ProBook,26-03-2019,29-03-2021,No,No,No,Average,19.65,Good
5394,Feature Phone,20823344,HP,MacBook,14-05-2019,31-03-2021,No,No,Yes,Average,15.89,Good
5395,Feature Phone,99251284,Apple,ProBook,21-12-2015,17-02-2021,Yes,No,Yes,Average,33.51,Good
5396,Smart Phone,69690631,Dell,ThinkPad,22-10-2014,09-04-2021,No,Yes,No,Average,11.19,Good
5397,Laptop,72990568,Lenovo,ProBook,23-04-2019,19-07-2021,Yes,No,No,Average,22.32,Good
5398,Smart Phone,62077620,Dell,EliteBook,19-01-2018,17-06-2021,No,Yes,Yes,Poor,3.36,Good
5399,Feature Phone,50708116,Apple,ProBook,01-01-2019,13-06-2021,Yes,Yes,Yes,Average,20.99,Poor
5400,Smart Phone,66425410,Apple,ThinkPad,09-01-2015,31-01-2021,Yes,No,No,Average,18.16,Average
5401,Feature Phone,4237181,Apple,EliteBook,08-05-2015,09-06-2021,No,Yes,Yes,Poor,1.91,Average
5402,Laptop,19387154,Apple,Inspiron,28-05-2016,14-02-2021,No,Yes,Yes,Good,14.56,Average
5403,Smart Phone,77493361,HP,ProBook,14-03-2014,11-05-2021,No,Yes,Yes,Good,26.83,Poor
5404,Smart Phone,40266169,Apple,Inspiron,22-04-2018,26-06-2021,Yes,Yes,Yes,Average,25.37,Average
5405,Laptop,60000972,Apple,Inspiron,01-06-2019,06-02-2021,Yes,No,Yes,Good,32.99,Average
5406,Smart Phone,14953279,Apple,EliteBook,17-03-2017,07-03-2021,Yes,No,No,Poor,27.8,Good
5407,Feature Phone,83417276,HP,EliteBook,24-11-2020,09-01-2021,No,Yes,No,Poor,4.74,Good
5408,Feature Phone,79174336,Dell,MacBook,12-12-2015,19-06-2021,No,No,No,Average,15.58,Average
5409,Laptop,82790431,Apple,MacBook,26-02-2020,14-06-2021,Yes,No,No,Average,36.77,Poor
5410,Feature Phone,75856168,Dell,ThinkPad,11-10-2015,03-02-2021,No,No,No,Good,9.7,Average
5411,Smart Phone,63308518,Lenovo,EliteBook,23-11-2017,25-06-2021,Yes,No,Yes,Good,21.46,Good
5412,Smart Phone,39404398,Dell,ThinkPad,05-07-2017,28-01-2021,Yes,Yes,No,Average,14.28,Poor
5413,Feature Phone,33219592,Dell,ProBook,11-01-2015,01-02-2021,No,Yes,Yes,Poor,34.42,Average
5414,Laptop,8519641,Lenovo,MacBook,08-07-2016,26-05-2021,Yes,No,Yes,Good,36.9,Poor
5415,Feature Phone,96956762,Dell,Vostro,03-03-2016,13-03-2021,Yes,No,No,Average,27.36,Average
5416,Feature Phone,34594438,Lenovo,MacBook,21-09-2020,01-04-2021,Yes,No,Yes,Poor,7.91,Poor
5417,Laptop,67649464,HP,EliteBook,17-09-2016,17-06-2021,Yes,No,Yes,Average,10.26,Good
5418,Feature Phone,89040720,Apple,EliteBook,01-02-2017,10-03-2021,Yes,Yes,Yes,Good,2.1,Average
5419,Laptop,69063411,Lenovo,ThinkPad,12-12-2015,17-04-2021,Yes,No,No,Poor,13.77,Poor
5420,Feature Phone,90623288,HP,ThinkPad,17-07-2020,04-04-2021,Yes,No,Yes,Average,19.47,Poor
5421,Laptop,35784340,Apple,Vostro,24-01-2014,08-05-2021,No,No,No,Good,33.39,Average
5422,Feature Phone,40793474,Dell,Inspiron,13-01-2019,26-01-2021,No,No,No,Average,8.38,Good
5423,Smart Phone,44222406,HP,Inspiron,01-08-2016,08-07-2021,Yes,No,No,Good,32.14,Average
5424,Feature Phone,94605082,Apple,MacBook,07-09-2018,02-03-2021,Yes,No,Yes,Poor,37.7,Average
5425,Smart Phone,51047146,HP,ProBook,11-07-2017,24-06-2021,Yes,No,Yes,Poor,19.66,Average
5426,Smart Phone,64108513,Lenovo,Vostro,24-04-2016,15-05-2021,No,No,Yes,Poor,5.43,Average
5427,Laptop,20553876,Dell,Vostro,11-05-2016,01-08-2021,Yes,Yes,Yes,Good,24.45,Poor
5428,Feature Phone,82930073,Dell,ProBook,12-03-2020,10-02-2021,Yes,No,No,Average,30.78,Poor
5429,Feature Phone,30214095,Apple,ProBook,30-12-2014,09-03-2021,No,Yes,Yes,Poor,33.62,Average
5430,Smart Phone,46206954,Lenovo,EliteBook,02-09-2017,03-01-2021,No,No,Yes,Good,16.91,Poor
5431,Laptop,13081799,Dell,ThinkPad,23-03-2016,18-06-2021,Yes,No,Yes,Average,31.46,Good
5432,Laptop,86515283,Lenovo,ThinkPad,29-06-2015,02-06-2021,Yes,No,No,Good,39.16,Good
5433,Smart Phone,48614955,Lenovo,MacBook,17-08-2020,13-04-2021,No,No,No,Good,33.77,Poor
5434,Laptop,84561534,Dell,Vostro,27-07-2014,29-01-2021,No,No,No,Average,18.3,Poor
5435,Laptop,60497284,HP,MacBook,26-01-2020,06-05-2021,No,No,No,Poor,8.64,Poor
5436,Smart Phone,23350465,HP,ThinkPad,28-12-2020,24-02-2021,No,No,No,Average,16.43,Good
5437,Smart Phone,30017306,HP,ThinkPad,29-09-2019,24-02-2021,Yes,No,Yes,Good,9.29,Average
5438,Feature Phone,60020390,HP,ProBook,25-09-2017,31-03-2021,No,No,Yes,Poor,4.52,Average
5439,Feature Phone,31896832,Dell,EliteBook,29-04-2015,26-06-2021,Yes,Yes,No,Good,32.96,Good
5440,Smart Phone,60173034,Apple,ProBook,17-06-2015,05-03-2021,Yes,Yes,Yes,Average,5.2,Poor
5441,Feature Phone,24732802,Lenovo,ThinkPad,19-12-2019,02-08-2021,Yes,Yes,No,Good,28.41,Average
5442,Feature Phone,67184019,Dell,Vostro,26-06-2018,27-04-2021,No,Yes,No,Average,15.48,Poor
5443,Laptop,84987839,Apple,MacBook,04-06-2015,07-05-2021,Yes,Yes,Yes,Good,22.65,Poor
5444,Laptop,27690802,Dell,EliteBook,01-02-2016,23-07-2021,No,No,Yes,Average,18.46,Good
5445,Smart Phone,98068043,Dell,Vostro,21-09-2015,17-01-2021,Yes,No,No,Poor,2.35,Average
5446,Laptop,95802008,Lenovo,EliteBook,16-02-2015,13-07-2021,Yes,No,No,Good,18.3,Poor
5447,Feature Phone,53751409,Lenovo,EliteBook,28-03-2019,11-02-2021,Yes,Yes,No,Poor,27.77,Poor
5448,Laptop,24494199,Apple,MacBook,14-07-2014,20-02-2021,Yes,Yes,No,Good,1.42,Poor
5449,Feature Phone,27708378,Apple,ThinkPad,03-06-2018,25-02-2021,Yes,No,No,Poor,37.25,Poor
5450,Feature Phone,76779862,Dell,Inspiron,24-02-2018,07-05-2021,Yes,No,Yes,Average,23.88,Poor
5451,Laptop,22736024,HP,EliteBook,04-12-2020,04-08-2021,No,No,Yes,Poor,23.52,Average
5452,Laptop,44461843,Apple,Vostro,28-12-2020,19-01-2021,Yes,No,Yes,Average,13.52,Good
5453,Feature Phone,17662703,Lenovo,ProBook,28-07-2019,06-01-2021,No,Yes,Yes,Good,3.52,Average
5454,Feature Phone,72563410,HP,ProBook,23-11-2015,04-06-2021,No,No,No,Average,12.27,Good
5455,Feature Phone,79714273,Apple,EliteBook,09-02-2017,17-05-2021,No,No,Yes,Average,25.57,Good
5456,Feature Phone,35435839,Apple,ProBook,12-03-2019,23-02-2021,Yes,No,Yes,Average,15.1,Poor
5457,Laptop,28937425,Dell,MacBook,17-03-2016,09-05-2021,Yes,No,No,Good,38.16,Poor
5458,Smart Phone,69845611,Apple,EliteBook,26-04-2014,05-04-2021,No,No,Yes,Average,13.78,Good
5459,Feature Phone,66089094,Dell,ProBook,26-03-2014,12-02-2021,No,Yes,Yes,Poor,32.64,Average
5460,Smart Phone,63101317,Dell,Vostro,01-12-2014,25-04-2021,Yes,No,Yes,Poor,28.72,Poor
5461,Feature Phone,26459417,Dell,Inspiron,21-03-2017,17-03-2021,No,No,Yes,Poor,22.37,Poor
5462,Laptop,76302800,Apple,ThinkPad,23-09-2018,14-01-2021,No,Yes,Yes,Average,1.16,Good
5463,Laptop,98555857,Apple,Vostro,25-11-2016,31-05-2021,Yes,Yes,No,Poor,11.56,Good
5464,Feature Phone,24951319,Apple,MacBook,30-01-2017,02-02-2021,No,No,No,Poor,23.26,Poor
5465,Smart Phone,45185304,Lenovo,ProBook,19-02-2018,06-03-2021,Yes,No,Yes,Good,37.16,Average
5466,Laptop,72371831,Apple,ProBook,13-03-2019,31-01-2021,Yes,No,No,Poor,23.24,Poor
5467,Laptop,17901987,Lenovo,Inspiron,22-09-2015,31-05-2021,No,No,Yes,Average,6.88,Good
5468,Laptop,13592462,Lenovo,Vostro,26-11-2016,08-05-2021,Yes,Yes,No,Average,26.1,Poor
5469,Smart Phone,18926989,Dell,EliteBook,19-12-2018,28-04-2021,No,No,No,Good,38.8,Poor
5470,Laptop,51950453,Apple,ProBook,01-12-2019,19-07-2021,No,No,No,Poor,22.47,Poor
5471,Smart Phone,87694291,HP,EliteBook,10-01-2014,04-05-2021,Yes,No,Yes,Good,9.59,Good
5472,Smart Phone,91052315,Lenovo,EliteBook,01-10-2020,19-02-2021,No,Yes,No,Good,2.63,Average
5473,Laptop,46382993,Dell,Inspiron,24-02-2017,16-05-2021,No,No,Yes,Poor,14.36,Average
5474,Smart Phone,2616858,HP,ProBook,17-04-2015,12-01-2021,No,Yes,No,Poor,2.5,Poor
5475,Feature Phone,71289014,Lenovo,EliteBook,11-07-2016,15-03-2021,No,Yes,No,Good,9.79,Good
5476,Laptop,47305236,Dell,MacBook,19-05-2014,28-05-2021,No,Yes,Yes,Poor,4.37,Poor
5477,Smart Phone,91794055,HP,ThinkPad,08-10-2014,16-03-2021,Yes,Yes,Yes,Good,39,Good
5478,Laptop,44843939,Dell,ThinkPad,08-05-2020,07-05-2021,No,Yes,Yes,Good,30.72,Good
5479,Smart Phone,82055530,Dell,ProBook,08-02-2018,13-03-2021,Yes,No,No,Good,22.85,Average
5480,Smart Phone,5267675,Dell,ProBook,31-03-2018,30-01-2021,Yes,No,No,Poor,2.11,Average
5481,Smart Phone,5284719,Apple,MacBook,13-07-2019,08-04-2021,Yes,No,Yes,Average,5.15,Average
5482,Feature Phone,96035405,Apple,ThinkPad,16-03-2014,11-01-2021,Yes,Yes,Yes,Good,14.27,Average
5483,Feature Phone,95358307,Apple,MacBook,27-09-2017,14-02-2021,Yes,No,No,Poor,26.6,Average
5484,Feature Phone,63375756,HP,Vostro,20-05-2020,05-01-2021,Yes,Yes,No,Good,18.84,Poor
5485,Laptop,86078382,HP,ProBook,11-01-2015,20-05-2021,No,No,Yes,Good,14.38,Good
5486,Laptop,1032741,Lenovo,ThinkPad,27-09-2015,07-04-2021,No,No,Yes,Average,17.35,Poor
5487,Feature Phone,63995688,Dell,ProBook,06-06-2014,17-02-2021,No,No,Yes,Average,18.53,Good
5488,Smart Phone,89797297,Dell,ThinkPad,20-01-2014,13-05-2021,No,No,Yes,Poor,14.17,Poor
5489,Smart Phone,75369279,Apple,Inspiron,04-01-2016,08-03-2021,No,No,Yes,Average,35.9,Good
5490,Laptop,44997243,Apple,Inspiron,10-08-2016,15-02-2021,Yes,Yes,Yes,Good,5.51,Average
5491,Laptop,35064428,HP,Vostro,06-08-2018,13-04-2021,No,Yes,Yes,Poor,12.12,Good
5492,Smart Phone,13979508,Lenovo,ThinkPad,06-04-2019,22-07-2021,No,Yes,No,Poor,7.16,Poor
5493,Smart Phone,67166398,HP,EliteBook,02-04-2017,03-01-2021,No,Yes,No,Good,12.29,Average
5494,Laptop,64486222,Lenovo,ProBook,17-10-2019,03-04-2021,No,No,No,Good,31.55,Good
5495,Smart Phone,39660749,HP,ThinkPad,27-12-2017,01-04-2021,Yes,Yes,No,Average,1.13,Poor
5496,Laptop,45376054,Dell,MacBook,30-04-2017,13-06-2021,No,No,No,Poor,38.85,Poor
5497,Smart Phone,29637782,Apple,EliteBook,22-02-2017,25-04-2021,No,Yes,Yes,Average,12.51,Poor
5498,Smart Phone,78918498,Lenovo,EliteBook,07-10-2016,22-07-2021,Yes,Yes,Yes,Average,32.2,Good
5499,Smart Phone,20818197,Lenovo,ThinkPad,20-01-2018,03-08-2021,No,No,Yes,Good,2.45,Good
5500,Smart Phone,30734487,Dell,EliteBook,06-07-2014,30-06-2021,Yes,Yes,Yes,Average,17.94,Average
5501,Smart Phone,50371204,HP,MacBook,24-03-2016,09-04-2021,No,No,No,Good,17.76,Average
5502,Feature Phone,49291117,Apple,Inspiron,26-01-2017,23-01-2021,Yes,No,Yes,Poor,32.64,Average
5503,Laptop,54277328,Apple,ThinkPad,20-09-2020,23-07-2021,No,Yes,No,Good,35.19,Poor
5504,Feature Phone,68658298,Lenovo,ThinkPad,05-01-2015,19-02-2021,Yes,Yes,Yes,Average,12.76,Average
5505,Laptop,78149182,Apple,ThinkPad,15-06-2020,27-02-2021,Yes,Yes,No,Good,15.14,Good
5506,Laptop,77620965,Apple,Vostro,16-06-2017,13-04-2021,Yes,Yes,Yes,Average,9.53,Poor
5507,Laptop,21096631,Dell,ThinkPad,14-08-2019,02-01-2021,No,Yes,No,Good,18.52,Average
5508,Smart Phone,65542668,HP,EliteBook,07-06-2020,27-03-2021,Yes,Yes,No,Poor,37.1,Average
5509,Laptop,21859090,Dell,ThinkPad,05-08-2016,17-05-2021,Yes,No,Yes,Poor,33.17,Good
5510,Smart Phone,35395683,Lenovo,EliteBook,19-11-2017,19-02-2021,No,Yes,No,Good,27.61,Poor
5511,Smart Phone,5222124,Apple,ThinkPad,06-12-2020,03-03-2021,No,Yes,Yes,Poor,39.32,Average
5512,Smart Phone,38737657,Dell,ThinkPad,18-07-2018,17-03-2021,No,No,Yes,Poor,29.76,Good
5513,Feature Phone,10099155,Lenovo,EliteBook,19-12-2018,25-01-2021,Yes,Yes,No,Good,1.79,Good
5514,Laptop,15745538,Lenovo,ThinkPad,17-03-2017,18-06-2021,Yes,Yes,No,Average,27.87,Average
5515,Smart Phone,84068149,Dell,ThinkPad,26-07-2016,25-06-2021,No,No,Yes,Good,38.7,Good
5516,Laptop,6401597,Apple,Vostro,17-04-2019,25-01-2021,Yes,No,No,Average,30.95,Good
5517,Smart Phone,76488573,HP,Inspiron,14-07-2018,07-02-2021,No,Yes,Yes,Poor,3.43,Poor
5518,Laptop,41813829,Dell,Vostro,09-04-2018,06-02-2021,No,Yes,Yes,Poor,7.76,Average
5519,Smart Phone,51872533,Apple,Vostro,14-06-2015,09-05-2021,No,Yes,Yes,Poor,17.61,Average
5520,Smart Phone,21491498,Apple,Inspiron,08-02-2017,15-06-2021,No,No,Yes,Good,33.77,Good
5521,Laptop,19241654,Dell,ThinkPad,01-03-2020,10-01-2021,No,Yes,Yes,Poor,14.92,Average
5522,Smart Phone,14096686,Dell,ProBook,18-03-2015,25-05-2021,No,Yes,No,Good,8.56,Poor
5523,Smart Phone,98881345,Lenovo,Vostro,18-08-2018,31-01-2021,Yes,Yes,Yes,Good,16.55,Average
5524,Laptop,4412069,Lenovo,Vostro,04-02-2017,01-02-2021,No,Yes,Yes,Good,31.17,Average
5525,Laptop,17202848,Lenovo,ThinkPad,06-05-2015,02-02-2021,No,No,Yes,Average,23.12,Average
5526,Laptop,15667465,Lenovo,ProBook,24-12-2017,01-03-2021,No,Yes,Yes,Average,11.58,Poor
5527,Feature Phone,11550242,Dell,Inspiron,11-12-2014,16-07-2021,Yes,No,Yes,Poor,28.41,Good
5528,Smart Phone,42933755,Dell,Inspiron,24-08-2019,06-03-2021,Yes,Yes,Yes,Good,26.12,Poor
5529,Smart Phone,50835850,Dell,ThinkPad,08-02-2015,07-02-2021,Yes,Yes,Yes,Average,37.29,Average
5530,Smart Phone,11824091,Dell,EliteBook,08-12-2015,03-08-2021,No,No,No,Good,10.23,Good
