,Device_type,Device_ID,Device_brand,Device_model,Manufacture_Date,Allocation_Date,device_in_use,water_damage,device_responsive,battery_health,Usage(hrs),Latency(ms)
5145,Feature Phone,49557138,Samsung,225,14-01-2018,17-06-2021,No,No,No,Average,3.13,Good
5146,Feature Phone,28969952,Samsung,225,20-02-2019,13-05-2021,Yes,Yes,Yes,Poor,4.78,Good
5147,Feature Phone,2656908,Samsung,225,14-08-2016,25-06-2021,No,No,No,Good,13.63,Average
5148,Smart Phone,27291795,Blackberry,Keyone,14-04-2020,08-02-2021,No,No,No,Average,3.1,Good
5149,Smart Phone,98489503,Nokia,C20 Plus,30-03-2019,13-01-2021,No,Yes,Yes,Poor,1.89,Poor
5150,Laptop,15167910,Lenovo,Ideapad,23-10-2015,05-01-2021,Yes,No,Yes,Good,6.23,Poor
5151,Smart Phone,52887611,Blackberry,Aurora,22-05-2014,21-03-2021,No,Yes,Yes,Poor,1.79,Average
5152,Feature Phone,71430218,Nokia,6300,04-12-2020,09-05-2021,No,Yes,Yes,Poor,1.85,Average
5153,Smart Phone,27034583,Oppo,Joy,12-04-2018,27-07-2021,No,No,No,Good,14.75,Poor
5154,Smart Phone,63519969,Blackberry,Keyone,29-06-2015,23-06-2021,Yes,Yes,Yes,Poor,2.78,Average
5155,Laptop,32134346,Dell,Vostro,29-10-2020,16-04-2021,Yes,No,Yes,Poor,2.64,Average
5156,Smart Phone,44458720,Blackberry,Keyone,21-07-2017,21-04-2021,No,Yes,No,Average,5.63,Average
5157,Smart Phone,91637437,Oppo,R1,13-11-2017,26-02-2021,No,Yes,Yes,Poor,2.39,Poor
5158,Laptop,85381803,Dell,Inspiron,10-05-2018,07-07-2021,No,No,No,Average,7.61,Good
5159,Feature Phone,44496081,Samsung,6300,05-01-2019,02-02-2021,No,No,No,Good,3.27,Average
5160,Smart Phone,2520827,Apple,Iphone XS,10-11-2019,08-03-2021,Yes,No,Yes,Good,14.92,Poor
5161,Feature Phone,89662564,Nokia,215,29-08-2017,27-01-2021,No,No,No,Good,15.85,Poor
5162,Feature Phone,68532291,Samsung,5310,15-07-2015,05-07-2021,No,Yes,No,Good,10.34,Average
5163,Feature Phone,53746474,Samsung,8000,07-11-2015,14-02-2021,No,No,Yes,Good,5.29,Poor
5164,Feature Phone,80860587,Samsung,125,01-05-2018,12-03-2021,No,No,No,Average,2.35,Poor
5165,Feature Phone,32197198,Nokia,125,28-11-2014,01-03-2021,No,No,No,Good,12.49,Average
5166,Feature Phone,20361648,Samsung,225,28-08-2017,29-03-2021,Yes,Yes,Yes,Average,5.93,Poor
5167,Feature Phone,93241359,Nokia,5310,29-08-2015,05-02-2021,No,No,No,Poor,1.48,Good
5168,Laptop,64150833,Apple,MacBook,16-01-2014,22-03-2021,No,Yes,No,Average,8.3,Poor
5169,Feature Phone,45417450,Nokia,8000,31-01-2020,04-05-2021,Yes,No,Yes,Poor,3.97,Good
5170,Smart Phone,57808598,Nokia,X20,08-02-2015,10-04-2021,No,Yes,Yes,Poor,1.27,Good
5171,Smart Phone,91454492,Apple,Iphone XR,15-11-2014,14-07-2021,No,No,Yes,Poor,4.67,Average
5172,Feature Phone,98730384,Samsung,5310,18-10-2018,11-02-2021,Yes,No,Yes,Good,13.11,Poor
5173,Feature Phone,41677094,Nokia,125,28-01-2019,06-04-2021,No,No,No,Good,3.69,Average
5174,Smart Phone,16204386,OnePlus,OnePlus 7pro,08-07-2014,17-01-2021,No,No,Yes,Poor,2.2,Good
5175,Smart Phone,17479660,Samsung,Galaxy S9,14-06-2019,18-04-2021,No,Yes,No,Good,11.41,Average
5176,Feature Phone,81819768,Samsung,215,08-08-2016,15-04-2021,No,No,No,Poor,1.73,Poor
5177,Laptop,13632731,HP,Probook,22-07-2015,11-02-2021,No,Yes,No,Average,2.71,Average
5178,Smart Phone,45119323,Apple,Iphone 8,06-10-2017,17-03-2021,No,Yes,No,Average,6.49,Poor
5179,Smart Phone,87728514,Samsung,Galaxy J7 duo,17-01-2018,19-02-2021,No,Yes,No,Good,12.99,Poor
5180,Laptop,16885752,Lenovo,ThinkPad,28-08-2016,06-04-2021,Yes,No,Yes,Average,8.77,Average
5181,Feature Phone,27202890,Nokia,225,20-05-2015,15-02-2021,Yes,Yes,Yes,Average,9.36,Average
5182,Feature Phone,30088436,Nokia,6300,22-06-2014,03-05-2021,No,No,Yes,Good,14.6,Poor
5183,Smart Phone,2114439,Samsung,Galaxy Note 9,20-02-2016,03-02-2021,Yes,No,Yes,Poor,2.35,Good
5184,Smart Phone,54218512,Blackberry,Aurora,17-06-2020,28-07-2021,No,Yes,Yes,Average,1.54,Average
5185,Smart Phone,40865379,Samsung,Galaxy A6,03-08-2015,06-03-2021,No,Yes,No,Average,8.99,Good
5186,Laptop,75231620,Lenovo,ThinkPad,13-05-2020,23-06-2021,No,No,Yes,Poor,3.22,Average
5187,Feature Phone,58186961,Nokia,5310,14-11-2015,08-06-2021,No,Yes,Yes,Average,4.29,Poor
5188,Smart Phone,90874741,Oppo,Neo,01-11-2015,06-01-2021,Yes,No,Yes,Poor,1.88,Average
5189,Laptop,52060755,Apple,MacBook,04-03-2019,15-03-2021,No,No,No,Good,17.95,Good
5190,Feature Phone,32539264,Samsung,125,07-03-2020,01-02-2021,No,No,Yes,Average,6.8,Average
5191,Laptop,34320617,Apple,MacBook,13-03-2015,26-04-2021,No,Yes,No,Poor,2.63,Poor
5192,Laptop,99012762,Apple,MacBook,27-04-2018,29-05-2021,No,Yes,No,Good,10.1,Poor
5193,Feature Phone,78490062,Nokia,215,11-12-2017,01-03-2021,No,No,No,Average,6.74,Poor
5194,Feature Phone,85728233,Nokia,215,12-06-2019,12-06-2021,Yes,No,Yes,Average,6.5,Poor
5195,Laptop,58932209,Dell,Vostro,17-05-2019,29-05-2021,No,Yes,Yes,Good,16.75,Good
5196,Feature Phone,49184600,Nokia,125,05-07-2018,30-01-2021,No,No,No,Good,2.25,Good
5197,Smart Phone,59270973,Apple,Iphone SE,09-12-2020,01-01-2021,Yes,Yes,Yes,Poor,3.88,Poor
5198,Feature Phone,4472346,Samsung,125,10-03-2016,28-01-2021,No,No,Yes,Average,1.17,Good
5199,Laptop,78484092,Dell,Inspiron,26-08-2020,08-07-2021,No,No,Yes,Poor,1.64,Average
5200,Laptop,97981947,HP,Pavilion,01-11-2015,09-02-2021,Yes,No,Yes,Good,18.3,Good
5201,Feature Phone,20412296,Samsung,215,12-05-2016,06-02-2021,Yes,No,Yes,Poor,4.63,Good
5202,Smart Phone,57855707,Nokia,T20,25-05-2017,09-04-2021,No,Yes,No,Poor,4.32,Poor
5203,Laptop,10699362,Lenovo,Ideapad,06-07-2018,03-02-2021,No,Yes,No,Average,4.51,Poor
5204,Smart Phone,7004476,Nokia,G50,24-04-2015,11-02-2021,Yes,Yes,Yes,Poor,1.3,Poor
5205,Laptop,86354042,Apple,ProBook,15-12-2014,09-01-2021,No,No,No,Good,11.94,Average
5206,Feature Phone,37999988,Samsung,8000,13-01-2014,15-02-2021,No,Yes,No,Poor,2.74,Poor
5207,Smart Phone,97416999,Blackberry,Keyone,10-05-2018,19-02-2021,No,No,Yes,Poor,2.8,Poor
5208,Smart Phone,23443020,Samsung,Galaxy S9,13-08-2015,08-06-2021,No,No,No,Good,18.34,Poor
5209,Feature Phone,9150546,Samsung,125,12-01-2018,17-04-2021,No,Yes,No,Good,17.71,Poor
5210,Smart Phone,97218302,Blackberry,Leap,13-11-2015,03-02-2021,No,No,No,Poor,1.23,Average
5211,Laptop,86878807,HP,Probook,07-07-2014,20-05-2021,No,No,No,Poor,4.8,Poor
5212,Laptop,69957147,Dell,Vostro,02-02-2017,20-05-2021,Yes,No,Yes,Good,16.46,Average
5213,Smart Phone,73340904,Blackberry,Leap,15-03-2016,07-01-2021,No,Yes,Yes,Average,7.12,Average
5214,Smart Phone,84409195,Samsung,Galaxy Note 9,09-09-2016,03-08-2021,No,No,Yes,Poor,4.14,Average
5215,Feature Phone,9825581,Nokia,5310,14-05-2016,15-01-2021,Yes,No,Yes,Good,18.57,Good
5216,Smart Phone,26934891,Nokia,XR20,10-03-2014,26-06-2021,Yes,No,Yes,Poor,4.65,Good
5217,Laptop,42006114,Dell,Inspiron,12-04-2014,01-05-2021,No,Yes,Yes,Average,4.34,Average
5218,Smart Phone,9357280,Oppo,A52,16-05-2014,06-03-2021,No,Yes,Yes,Poor,2.88,Poor
5219,Smart Phone,21652585,Blackberry,Leap,20-07-2015,29-03-2021,No,No,No,Good,10.25,Average
5220,Smart Phone,21402838,Samsung,Galaxy A8s,02-12-2015,06-02-2021,No,No,No,Good,18.66,Poor
5221,Laptop,49974577,Lenovo,Ideapad,25-12-2019,03-03-2021,Yes,No,Yes,Poor,4.22,Poor
5222,Feature Phone,82233198,Samsung,8000,23-05-2017,22-03-2021,No,No,No,Average,7.49,Poor
5223,Feature Phone,73231615,Nokia,8000,06-10-2016,30-06-2021,No,No,No,Good,5.17,Average
5224,Laptop,11141198,Dell,Inspiron,08-06-2020,10-06-2021,No,Yes,Yes,Poor,1.82,Average
5225,Laptop,270854,Apple,ProBook,21-09-2016,23-03-2021,No,Yes,Yes,Good,19.22,Poor
5226,Feature Phone,91360816,Samsung,5310,15-04-2016,29-07-2021,No,Yes,Yes,Average,2.1,Good
5227,Laptop,60157980,Dell,Vostro,06-07-2018,21-04-2021,No,No,No,Poor,1.7,Poor
5228,Laptop,68584030,HP,EliteBook,02-12-2019,26-02-2021,No,No,No,Average,4.63,Good
5229,Feature Phone,58361962,Samsung,215,23-02-2016,23-02-2021,No,No,No,Average,5.29,Average
5230,Laptop,38944475,Apple,MacBook,05-12-2015,05-04-2021,No,No,Yes,Good,18.54,Good
5231,Laptop,89547373,Dell,Inspiron,23-05-2019,04-05-2021,No,No,No,Poor,3.51,Poor
5232,Feature Phone,67363094,Nokia,6300,06-04-2018,10-03-2021,No,Yes,No,Poor,4.34,Average
5233,Feature Phone,67433957,Samsung,6300,13-09-2018,31-01-2021,No,Yes,No,Poor,3.22,Average
5234,Laptop,99239015,HP,Probook,25-02-2015,06-01-2021,No,Yes,No,Poor,2,Average
5235,Smart Phone,7726460,Apple,Iphone X,15-04-2015,04-02-2021,No,No,No,Poor,4.83,Poor
5236,Smart Phone,34652084,Blackberry,Curve,21-09-2017,10-05-2021,Yes,Yes,Yes,Average,9.46,Poor
5237,Feature Phone,58297483,Nokia,8000,29-07-2017,19-03-2021,No,No,Yes,Poor,3.76,Good
5238,Feature Phone,88123387,Samsung,8000,14-03-2015,20-05-2021,No,Yes,Yes,Good,7.44,Poor
5239,Smart Phone,45090035,Samsung,Galaxy J7 duo,08-09-2017,22-06-2021,No,No,Yes,Good,8.19,Good
5240,Laptop,7752575,Lenovo,ThinkPad,18-07-2020,11-05-2021,No,No,No,Good,10.8,Good
5241,Smart Phone,16143463,Apple,Iphone XR,09-11-2015,18-02-2021,No,No,Yes,Good,7.17,Poor
5242,Smart Phone,10926802,Apple,Iphone X,22-05-2018,20-07-2021,No,No,No,Poor,2.19,Good
5243,Feature Phone,49646504,Nokia,215,03-05-2015,07-06-2021,No,No,No,Good,4.5,Good
5244,Feature Phone,91778123,Samsung,215,25-12-2017,03-01-2021,Yes,Yes,Yes,Average,5.2,Average
5245,Feature Phone,58145319,Nokia,5310,04-05-2016,01-02-2021,No,Yes,No,Poor,2.83,Good
5246,Feature Phone,86284912,Nokia,8000,12-01-2017,31-05-2021,No,No,Yes,Good,11.34,Average
5247,Smart Phone,29607464,Blackberry,Q5,18-05-2017,16-01-2021,No,No,Yes,Poor,3.67,Good
5248,Smart Phone,12871391,Apple,Iphone X,14-11-2016,01-01-2021,No,Yes,Yes,Poor,3.61,Poor
5249,Smart Phone,83372049,Apple,Iphone 12,07-05-2020,26-07-2021,Yes,No,Yes,Poor,1.96,Poor
5250,Feature Phone,57669267,Nokia,8000,11-10-2014,16-06-2021,No,Yes,No,Average,8.23,Poor
5251,Laptop,43035359,Dell,Vostro,19-01-2014,14-04-2021,No,Yes,No,Poor,3.28,Average
5252,Feature Phone,97285441,Samsung,225,10-06-2019,19-04-2021,Yes,No,Yes,Good,14.99,Good
5253,Smart Phone,34636053,Blackberry,Q5,03-10-2016,17-03-2021,No,Yes,No,Good,6.56,Good
5254,Feature Phone,93693530,Samsung,225,06-03-2017,14-04-2021,No,Yes,No,Good,14.98,Average
5255,Laptop,3727881,HP,EliteBook,17-05-2016,02-02-2021,No,No,No,Good,18.43,Poor
5256,Feature Phone,52022586,Nokia,8000,06-02-2015,31-05-2021,Yes,Yes,Yes,Average,6.65,Poor
5257,Laptop,8437518,Lenovo,ThinkPad,05-08-2016,23-01-2021,No,No,No,Average,3.26,Poor
5258,Smart Phone,50340354,Apple,Iphone 11,03-08-2017,25-03-2021,No,No,No,Poor,4.99,Average
5259,Feature Phone,72142738,Nokia,225,24-09-2015,03-02-2021,No,Yes,Yes,Good,3.59,Poor
5260,Laptop,87968736,Apple,MacBook,19-05-2016,02-06-2021,Yes,No,Yes,Poor,2.97,Good
5261,Laptop,94003314,Apple,ProBook,12-07-2017,06-05-2021,No,No,No,Poor,1.62,Good
5262,Smart Phone,16001404,OnePlus,OnePlus 6,15-04-2019,07-05-2021,Yes,Yes,Yes,Poor,4.7,Poor
5263,Feature Phone,98189168,Samsung,125,11-06-2016,22-02-2021,Yes,Yes,Yes,Poor,3.94,Average
5264,Feature Phone,89660560,Nokia,8000,21-01-2019,01-03-2021,No,Yes,Yes,Average,6.49,Poor
5265,Smart Phone,61989856,Blackberry,Passport,28-11-2016,01-03-2021,Yes,Yes,Yes,Poor,4.51,Poor
5266,Feature Phone,15455437,Samsung,215,18-05-2020,09-04-2021,No,No,Yes,Good,18.2,Poor
5267,Laptop,1326376,Dell,Vostro,11-04-2020,28-03-2021,Yes,No,Yes,Poor,2.97,Poor
5268,Feature Phone,45168215,Samsung,5310,05-04-2014,09-06-2021,No,No,Yes,Poor,3.24,Average
5269,Smart Phone,27079102,Apple,Iphone X,20-01-2020,17-01-2021,No,No,No,Good,17.99,Average
5270,Feature Phone,79808828,Nokia,5310,18-02-2014,02-07-2021,Yes,Yes,Yes,Poor,2.14,Good
5271,Feature Phone,12078950,Samsung,5310,08-04-2015,05-06-2021,No,No,Yes,Average,1.1,Average
5272,Laptop,10629949,Lenovo,ThinkPad,11-02-2020,20-01-2021,No,No,Yes,Average,1,Poor
5273,Feature Phone,86196369,Samsung,6300,18-09-2019,22-05-2021,No,Yes,No,Good,3.28,Average
5274,Laptop,34137697,Lenovo,Ideapad,25-04-2019,24-02-2021,Yes,Yes,Yes,Poor,1.36,Average
5275,Laptop,25423709,Dell,Inspiron,03-03-2018,21-07-2021,Yes,Yes,Yes,Poor,1.49,Good
5276,Smart Phone,86079778,Blackberry,Q10,24-12-2019,10-07-2021,No,Yes,Yes,Average,1.42,Good
5277,Laptop,85285330,HP,Pavilion,17-07-2015,09-06-2021,No,Yes,Yes,Good,19.65,Poor
5278,Laptop,89996010,Dell,Vostro,27-04-2018,05-04-2021,Yes,Yes,Yes,Average,1.52,Average
5279,Feature Phone,60186232,Nokia,5310,08-10-2020,17-01-2021,No,No,No,Poor,2.6,Average
5280,Smart Phone,91748812,Samsung,Galaxy S9,02-02-2017,18-06-2021,No,Yes,No,Poor,2.96,Average
5281,Laptop,20292027,HP,EliteBook,06-12-2017,14-03-2021,No,Yes,No,Average,5.89,Average
5282,Laptop,94369021,Apple,ProBook,31-01-2020,12-05-2021,No,No,Yes,Average,1.7,Average
5283,Laptop,93994552,Apple,MacBook,10-12-2015,29-03-2021,Yes,Yes,Yes,Average,5.96,Good
5284,Smart Phone,89123768,Oppo,A11k,13-08-2019,01-02-2021,No,Yes,Yes,Good,3.26,Average
5285,Feature Phone,28623601,Nokia,125,08-05-2016,01-08-2021,No,No,No,Poor,2.57,Good
5286,Laptop,92462700,Apple,MacBook,22-06-2018,01-05-2021,No,Yes,Yes,Poor,3.32,Poor
5287,Feature Phone,1923193,Samsung,6300,11-07-2020,04-04-2021,No,No,No,Poor,3.8,Good
5288,Laptop,32321050,Dell,Inspiron,16-09-2020,07-06-2021,Yes,Yes,Yes,Good,10.86,Good
5289,Smart Phone,12478569,OnePlus,OnePlus 8,17-11-2018,08-02-2021,No,No,No,Good,11.6,Average
5290,Smart Phone,16544192,OnePlus,OnePlus 9R,03-08-2016,25-04-2021,No,No,Yes,Poor,1.98,Poor
5291,Laptop,6091811,Dell,Inspiron,21-10-2019,12-02-2021,Yes,Yes,Yes,Poor,1.22,Good
5292,Laptop,67209293,Dell,Inspiron,24-09-2019,30-07-2021,No,Yes,No,Average,7,Average
5293,Smart Phone,28977834,Nokia,X10,15-03-2018,20-07-2021,Yes,No,Yes,Average,1.61,Poor
5294,Smart Phone,98549580,OnePlus,OnePlus 7pro,25-01-2016,18-02-2021,No,Yes,No,Average,9.37,Poor
5295,Smart Phone,4896685,Nokia,G50,16-11-2016,29-04-2021,No,No,No,Average,5.2,Average
5296,Smart Phone,53037183,Oppo,Neo,30-07-2017,01-08-2021,No,Yes,No,Poor,2.12,Poor
5297,Smart Phone,491556,Oppo,Find 7,14-06-2017,04-05-2021,Yes,No,Yes,Good,17.96,Poor
5298,Feature Phone,60934437,Samsung,215,19-09-2017,28-03-2021,No,Yes,Yes,Average,8.18,Poor
5299,Feature Phone,4814771,Samsung,8000,21-08-2017,14-05-2021,No,No,No,Good,13.72,Average
5300,Feature Phone,76561658,Samsung,5310,04-12-2015,09-07-2021,No,Yes,Yes,Good,10.47,Poor
5301,Smart Phone,89450109,Samsung,Galaxy S9,17-10-2014,05-02-2021,No,Yes,No,Poor,1.11,Poor
5302,Smart Phone,92540958,Apple,Iphone XS,20-01-2019,16-06-2021,No,No,Yes,Good,19.79,Good
5303,Feature Phone,15101297,Nokia,8000,11-12-2015,23-01-2021,No,No,No,Good,12.11,Average
5304,Laptop,87232073,Apple,ProBook,08-04-2020,27-04-2021,No,No,No,Poor,3.45,Poor
5305,Laptop,77445032,HP,Probook,22-02-2016,16-01-2021,No,No,No,Poor,2.9,Average
5306,Laptop,68799236,Dell,Vostro,26-01-2019,29-03-2021,No,No,No,Good,8.83,Good
5307,Smart Phone,12296385,Blackberry,Keyone,21-07-2014,26-02-2021,No,No,No,Average,5.47,Good
5308,Smart Phone,25272277,Apple,Iphone 13,28-05-2018,02-05-2021,No,Yes,No,Poor,4.14,Poor
5309,Smart Phone,33969886,Blackberry,Passport,08-12-2014,04-06-2021,No,No,No,Average,1.45,Good
5310,Laptop,45294044,Lenovo,ThinkPad,07-11-2016,15-07-2021,No,No,Yes,Poor,2.41,Good
5311,Feature Phone,83234002,Nokia,8000,13-08-2016,13-03-2021,Yes,No,Yes,Poor,1.8,Poor
5312,Laptop,90247330,Apple,MacBook,08-05-2016,11-04-2021,Yes,No,Yes,Good,18.12,Poor
5313,Smart Phone,87567922,OnePlus,OnePlus 7pro,14-09-2016,28-04-2021,No,No,No,Average,9.51,Good
5314,Laptop,19767062,HP,Probook,21-02-2017,26-06-2021,No,Yes,Yes,Average,6.37,Poor
5315,Laptop,20930325,Lenovo,Ideapad,26-11-2020,09-02-2021,No,Yes,No,Good,10.3,Poor
5316,Laptop,68043490,Lenovo,ThinkPad,05-02-2015,08-04-2021,No,Yes,No,Poor,2.67,Average
5317,Feature Phone,37455736,Nokia,225,21-06-2014,15-03-2021,No,No,Yes,Good,13.23,Good
5318,Feature Phone,64480466,Nokia,225,10-09-2017,16-01-2021,No,Yes,Yes,Good,6.68,Poor
5319,Laptop,56782059,HP,Probook,28-02-2020,11-03-2021,No,No,No,Poor,3.7,Average
5320,Feature Phone,95487250,Samsung,225,25-06-2017,08-08-2021,Yes,Yes,Yes,Poor,2.18,Good
5321,Smart Phone,93078177,Blackberry,Q5,30-09-2020,08-07-2021,Yes,No,Yes,Poor,1.25,Average
5322,Smart Phone,41083635,OnePlus,OnePlus 6T,04-10-2017,22-01-2021,Yes,Yes,Yes,Average,2.83,Poor
5323,Feature Phone,1215229,Samsung,225,15-02-2017,23-06-2021,No,Yes,No,Poor,2.47,Average
5324,Laptop,21083969,Apple,ProBook,19-05-2018,13-02-2021,No,Yes,No,Poor,4.3,Average
5325,Feature Phone,38196522,Nokia,6300,09-09-2016,23-02-2021,Yes,No,Yes,Poor,3.64,Poor
5326,Laptop,79223553,HP,Probook,21-09-2018,14-01-2021,No,No,No,Good,18.65,Poor
5327,Laptop,91716866,Apple,MacBook,06-03-2016,21-03-2021,No,Yes,No,Poor,1.31,Average
5328,Laptop,37777456,Apple,MacBook,24-05-2017,30-05-2021,No,Yes,Yes,Good,3.55,Average
5329,Smart Phone,25428087,Oppo,N1,26-08-2015,03-02-2021,No,No,Yes,Average,3.26,Good
5330,Laptop,83062353,Lenovo,Ideapad,04-11-2017,14-04-2021,No,No,No,Average,5.98,Poor
5331,Smart Phone,73976141,Apple,Iphone X,17-07-2015,12-07-2021,Yes,No,Yes,Good,12.28,Good
5332,Smart Phone,36154036,Apple,Iphone SE,13-03-2018,01-05-2021,No,No,No,Good,3.29,Good
5333,Feature Phone,43176816,Nokia,8000,18-11-2020,18-06-2021,No,No,No,Average,6.21,Good
5334,Feature Phone,93291330,Nokia,215,13-10-2015,19-07-2021,Yes,No,Yes,Good,4.92,Good
5335,Laptop,65609903,Apple,ProBook,23-10-2020,08-07-2021,Yes,Yes,Yes,Good,6.65,Good
5336,Laptop,56947373,Apple,ProBook,11-10-2020,24-04-2021,No,Yes,No,Average,1.42,Average
5337,Smart Phone,66883180,Samsung,Galaxy A6,27-12-2018,22-04-2021,No,Yes,No,Good,9.11,Good
5338,Smart Phone,4864462,Nokia,T20,12-07-2020,06-06-2021,No,Yes,No,Good,1.88,Average
5339,Laptop,75934071,Dell,Inspiron,23-09-2019,30-05-2021,No,No,Yes,Average,3.68,Poor
5340,Feature Phone,42658528,Nokia,5310,31-03-2014,03-05-2021,No,No,Yes,Average,5.32,Poor
5341,Laptop,92798700,Lenovo,Ideapad,15-03-2019,26-05-2021,No,Yes,No,Good,1.79,Poor
5342,Feature Phone,96731390,Nokia,6300,25-03-2019,24-04-2021,No,No,No,Good,8.86,Poor
5343,Smart Phone,52192388,Oppo,R1,21-10-2018,25-03-2021,No,No,Yes,Average,5.86,Average
5344,Smart Phone,35260042,Nokia,XR20,12-10-2014,31-07-2021,No,No,No,Average,1.28,Poor
5345,Smart Phone,1652215,OnePlus,OnePlus 9R,27-10-2018,02-04-2021,No,Yes,Yes,Poor,4.43,Good
5346,Feature Phone,91172969,Nokia,8000,18-11-2020,14-07-2021,No,Yes,No,Average,6.83,Poor
5347,Smart Phone,19608136,Nokia,T20,18-12-2020,05-04-2021,No,No,No,Good,14.11,Good
5348,Smart Phone,91593122,Oppo,A3s,10-06-2020,08-02-2021,No,No,Yes,Poor,1.16,Good
5349,Laptop,30082632,Lenovo,ThinkPad,19-04-2016,23-01-2021,No,Yes,No,Good,2.25,Average
5350,Smart Phone,46200747,Samsung,Galaxy A8s,06-01-2018,19-03-2021,No,Yes,Yes,Average,9.41,Average
5351,Feature Phone,62225052,Samsung,5310,25-08-2015,01-06-2021,No,No,No,Poor,3.83,Average
5352,Laptop,61788589,HP,Probook,19-12-2015,06-06-2021,Yes,Yes,Yes,Average,8.1,Good
5353,Laptop,48806985,Dell,Vostro,22-01-2018,23-01-2021,No,Yes,No,Average,6.48,Poor
5354,Feature Phone,36195435,Nokia,5310,13-07-2014,05-08-2021,Yes,Yes,Yes,Poor,2,Average
5355,Smart Phone,80518983,Blackberry,Q10,25-03-2014,11-04-2021,No,Yes,No,Poor,1.92,Poor
5356,Laptop,65315569,Lenovo,Ideapad,09-05-2018,29-04-2021,No,Yes,No,Poor,3.43,Average
5357,Laptop,31389785,Lenovo,Ideapad,07-12-2019,03-06-2021,Yes,No,Yes,Average,8.83,Poor
5358,Feature Phone,99467319,Nokia,8000,25-08-2018,01-01-2021,Yes,Yes,Yes,Good,15.52,Average
5359,Laptop,44821760,HP,Probook,07-01-2018,16-05-2021,No,No,Yes,Poor,2.98,Average
5360,Laptop,61957046,Dell,Vostro,11-01-2016,19-04-2021,No,No,No,Poor,3.9,Good
5361,Smart Phone,24382946,Oppo,A3s,16-09-2015,03-06-2021,No,Yes,No,Good,9.47,Poor
5362,Feature Phone,36207459,Samsung,225,18-10-2015,21-01-2021,No,No,No,Good,8.94,Good
5363,Feature Phone,75048075,Samsung,125,29-10-2017,10-05-2021,Yes,Yes,Yes,Good,13.92,Poor
5364,Laptop,23293939,Dell,Inspiron,17-02-2018,17-04-2021,Yes,No,Yes,Poor,2.64,Poor
5365,Laptop,83534942,Apple,ProBook,22-10-2018,30-04-2021,No,No,No,Poor,1.71,Average
5366,Feature Phone,23596702,Nokia,5310,21-09-2015,08-05-2021,No,No,No,Poor,2.56,Good
5367,Feature Phone,7307539,Nokia,225,14-06-2019,29-06-2021,Yes,Yes,Yes,Average,4.68,Poor
5368,Smart Phone,80385127,Oppo,Neo,31-07-2020,13-01-2021,No,Yes,Yes,Poor,1.71,Average
5369,Smart Phone,91684783,Nokia,X10,09-02-2014,02-06-2021,No,Yes,No,Poor,4.3,Average
5370,Laptop,93920193,Dell,Vostro,07-09-2015,03-08-2021,No,No,Yes,Average,9.57,Poor
5371,Laptop,8178442,Lenovo,Ideapad,16-11-2019,09-03-2021,No,No,No,Poor,2.85,Poor
5372,Feature Phone,36641109,Nokia,225,02-02-2019,12-05-2021,No,Yes,No,Poor,1.93,Poor
5373,Laptop,40562087,Apple,ProBook,16-04-2014,28-07-2021,No,No,No,Good,17.57,Poor
5374,Smart Phone,37345440,Oppo,A11k,13-01-2018,01-08-2021,No,No,No,Average,8.98,Average
5375,Smart Phone,35533689,Samsung,Galaxy Note 9,06-06-2020,28-05-2021,No,No,Yes,Poor,2.36,Average
5376,Laptop,28403265,Dell,Inspiron,14-11-2014,03-05-2021,No,Yes,Yes,Good,15.17,Average
5377,Feature Phone,43225507,Samsung,225,12-12-2015,21-02-2021,No,No,No,Average,5.63,Good
5378,Smart Phone,77443533,Nokia,C20 Plus,12-01-2020,23-02-2021,Yes,No,Yes,Poor,4.34,Good
5379,Smart Phone,73790327,Oppo,N1,25-07-2014,23-06-2021,No,Yes,No,Average,3.24,Average
5380,Feature Phone,51293819,Samsung,215,03-02-2015,24-02-2021,Yes,No,Yes,Poor,3.57,Average
5381,Laptop,77597564,Apple,ProBook,02-11-2020,04-01-2021,No,Yes,No,Average,4.58,Good
5382,Feature Phone,21208638,Nokia,225,18-06-2015,10-01-2021,No,No,Yes,Poor,1.81,Poor
5383,Smart Phone,55164078,Nokia,C20 Plus,02-08-2018,11-03-2021,No,No,Yes,Poor,1.98,Average
5384,Smart Phone,20233174,Oppo,A52,05-12-2017,02-01-2021,No,No,Yes,Good,19,Good
5385,Laptop,54726376,Dell,Vostro,01-03-2016,24-02-2021,No,No,No,Average,7.18,Poor
5386,Laptop,48480192,Dell,Vostro,20-09-2018,24-02-2021,Yes,No,Yes,Good,2.48,Poor
5387,Laptop,93213240,Lenovo,Ideapad,12-08-2014,09-07-2021,No,Yes,No,Good,6.6,Average
5388,Feature Phone,74393510,Samsung,5310,09-08-2019,18-05-2021,No,No,No,Average,3.82,Average
5389,Feature Phone,66609421,Samsung,5310,14-03-2017,27-03-2021,No,Yes,No,Good,16.84,Poor
5390,Smart Phone,27472248,OnePlus,OnePlus 7pro,16-07-2016,13-01-2021,No,No,Yes,Good,4.5,Poor
5391,Laptop,34701713,Lenovo,Ideapad,25-12-2020,22-04-2021,No,No,Yes,Good,1.93,Good
5392,Smart Phone,30973930,Blackberry,Torch,16-09-2016,05-02-2021,No,No,No,Good,2.57,Average
5393,Laptop,12379965,Dell,Vostro,20-06-2020,01-01-2021,No,Yes,Yes,Good,5.21,Poor
